p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	group
9.28848063286734e-282	2.41851424556721	0.203	0.034	4.35285139049999e-276	chr1-243312420-243314503	BAP1 pLOF
2.01117882377191e-280	2.91801812550496	0.161	0.016	9.42496721005405e-275	chrX-989565-990683	BAP1 pLOF
5.72074681179572e-279	1.79897332518808	0.299	0.074	2.68090785766501e-273	chr1-205961126-205963210	BAP1 pLOF
4.89210806577813e-276	2.24656565751013	0.214	0.04	2.29258371075754e-270	chr6-215315-216331	BAP1 pLOF
9.72906433079969e-275	3.44511656779076	0.125	0.01	4.55932168827833e-269	chr11-17561302-17561918	BAP1 pLOF
1.27436673941775e-272	3.48734580301245	0.135	0.009	5.97205210726602e-267	chrX-131791677-131793717	BAP1 pLOF
8.74027191642811e-271	2.70478926903251	0.167	0.022	4.09594488792379e-265	chr7-26490483-26491159	BAP1 pLOF
1.50387108935928e-270	-1.82350291485664	0.065	0.185	7.04757604735348e-265	chr2-219551205-219553071	BAP1 WT
1.33583293711138e-269	3.17282701588908	0.145	0.014	6.2601005348557e-264	chr22-46422712-46423232	BAP1 pLOF
4.00942548590477e-267	-1.32318209651185	0.133	0.264	1.87893305603407e-261	chr2-176128480-176130857	BAP1 WT
4.43181209424901e-267	3.35859922755929	0.138	0.01	2.07687566991582e-261	chrX-131727861-131729922	BAP1 pLOF
4.12699318113695e-266	2.33247732124562	0.2	0.035	1.93402868748303e-260	chr1-154808163-154809368	BAP1 pLOF
7.83899975112486e-265	2.33255622703797	0.202	0.035	3.67358261436989e-259	chr8-70804924-70806042	BAP1 pLOF
5.71587985146508e-263	2.77150714465499	0.169	0.021	2.67862705891223e-257	chr8-33736665-33737348	BAP1 pLOF
1.11086770269334e-260	3.02994801484851	0.137	0.015	5.20584820645476e-255	chr18-75634711-75635580	BAP1 pLOF
1.93326733742326e-258	-0.815782729525766	0.296	0.385	9.05985139069323e-253	chr5-132226849-132229018	BAP1 WT
1.9552073920132e-257	-0.627775933640979	0.432	0.499	9.16266884911753e-252	chr14-23300161-23303033	BAP1 WT
2.98303276645905e-257	-1.89624680180251	0.052	0.172	1.39793566231294e-251	chr19-12051732-12053312	BAP1 WT
1.18007283667454e-256	2.47911813320283	0.168	0.026	5.53016353377951e-251	chr15-43273626-43274579	BAP1 pLOF
2.33845939191327e-256	1.56895106453024	0.298	0.085	1.09586988637292e-250	chr17-14300454-14303069	BAP1 pLOF
3.7421029883462e-256	2.05579703267539	0.205	0.043	1.75365798132569e-250	chr8-48191692-48193330	BAP1 pLOF
1.75451271031626e-255	4.00813924960349	0.104	0.006	8.22215536922799e-250	chr4-126476922-126477826	BAP1 pLOF
1.4862961218737e-254	2.87902118289466	0.149	0.017	6.96521465297549e-249	chr21-43368944-43369495	BAP1 pLOF
1.09039476741279e-252	2.36652777232888	0.189	0.033	5.10990609457889e-247	chr19-28171638-28172962	BAP1 pLOF
2.26445069184134e-252	-1.45894435782055	0.139	0.28	1.06118726326692e-246	chr16-46389254-46390825	BAP1 WT
2.76675235492468e-252	2.48082898667111	0.191	0.03	1.296580389336e-246	chr6-159116845-159118133	BAP1 pLOF
1.11320864964707e-251	2.42541438462228	0.19	0.03	5.21681856275456e-246	chr21-40901220-40903792	BAP1 pLOF
7.07959874349746e-251	2.67734031608996	0.175	0.024	3.31770527956647e-245	chr8-10598441-10599020	BAP1 pLOF
2.76851130867929e-250	2.70379528203966	0.163	0.022	1.29740468607507e-244	chr8-29503502-29504271	BAP1 pLOF
8.06951570270876e-250	2.19264502609662	0.211	0.04	3.7816090742447e-244	chr2-79190553-79192429	BAP1 pLOF
2.88274974159468e-249	2.42620832136793	0.208	0.032	1.35094012865377e-243	chr18-51614840-51615755	BAP1 pLOF
3.47704518083402e-249	3.13089208397503	0.14	0.014	1.62944420604906e-243	chr2-19776855-19777621	BAP1 pLOF
6.83581793003945e-249	2.29046048611304	0.179	0.032	3.20346252073646e-243	chr1-226814663-226815738	BAP1 pLOF
1.65599456150226e-248	3.49256243234946	0.117	0.01	7.76047075362244e-243	chr5-15576845-15577498	BAP1 pLOF
2.06879378626012e-246	1.2684977769143	0.436	0.162	9.69496763261291e-241	chr5-128216132-128218289	BAP1 pLOF
1.1186392529978e-244	2.88131801581377	0.148	0.018	5.24226794493106e-239	chr20-48584549-48585429	BAP1 pLOF
8.42946892812284e-244	1.93959259096372	0.195	0.049	3.95029359431728e-238	chr8-11456225-11458463	BAP1 pLOF
1.74591012495171e-243	-1.06234303648802	0.152	0.28	8.18184115945994e-238	chr3-131360956-131362900	BAP1 WT
3.92539855307163e-243	2.16051354246445	0.18	0.036	1.8395555985274e-237	chr19-50896076-50897937	BAP1 pLOF
7.52621439940322e-243	3.21466996138375	0.127	0.012	3.52700232777793e-237	chr2-128503438-128504573	BAP1 pLOF
9.84048477205571e-243	1.94758046563175	0.237	0.054	4.61153653824369e-237	chr2-131511307-131513082	BAP1 pLOF
1.21335975543806e-241	2.6582777836665	0.152	0.021	5.68615568831182e-236	chr12-128079232-128079878	BAP1 pLOF
5.55861373223632e-240	1.55870678131988	0.328	0.104	2.60492759472417e-234	chr1-189512599-189513821	BAP1 pLOF
7.32264122734972e-239	2.21287714898808	0.193	0.038	3.43160203573167e-233	chr5-136040797-136041486	BAP1 pLOF
1.14990191615353e-238	-2.51285397707258	0.031	0.139	5.38877385065113e-233	chr1-225813031-225813886	BAP1 WT
5.59349536818302e-238	1.8283070059708	0.256	0.063	2.62127414089624e-232	chr6-122778332-122780426	BAP1 pLOF
5.12445468902575e-237	2.1287085613703	0.201	0.042	2.40146807646345e-231	chr2-8573844-8575636	BAP1 pLOF
9.0142154173609e-237	-0.896442223159447	0.358	0.445	4.22432275682242e-231	chr3-93470240-93470824	BAP1 WT
9.55883410658871e-237	-0.739611502013263	0.356	0.441	4.47954686853656e-231	chr14-51092918-51096412	BAP1 WT
1.81988633249288e-236	1.98030485661671	0.235	0.048	8.52851512109804e-231	chr9-37027187-37028023	BAP1 pLOF
1.69499061717075e-235	2.61346031982534	0.163	0.024	7.94321757934113e-230	chr1-166169987-166170418	BAP1 pLOF
3.43631808869208e-235	2.330797519541	0.166	0.029	1.61035830958568e-229	chr11-34609626-34610230	BAP1 pLOF
3.93465405224598e-235	1.81120176043196	0.234	0.058	1.84389299384998e-229	chr1-168582939-168585707	BAP1 pLOF
3.46617926489875e-234	1.47897967168098	0.363	0.115	1.62435212273023e-228	chr1-227945984-227947271	BAP1 pLOF
9.32215989451295e-234	2.2820054199348	0.185	0.033	4.36863446920571e-228	chr18-59516068-59517026	BAP1 pLOF
1.79038988913914e-233	2.7257915648041	0.157	0.021	8.39028623357386e-228	chr6-149079318-149080923	BAP1 pLOF
3.05885589574147e-233	3.55553938651421	0.104	0.008	1.43346857956543e-227	chr5-132658438-132658999	BAP1 pLOF
5.13496667140036e-233	3.59373687107059	0.107	0.008	2.40639429625168e-227	chr6-38318749-38320173	BAP1 pLOF
8.25526772455566e-233	1.96045626689928	0.257	0.057	3.86865785849079e-227	chr1-153617120-153617962	BAP1 pLOF
8.53685224850675e-233	2.64676749193175	0.156	0.022	4.00061653236547e-227	chr1-221722680-221724165	BAP1 pLOF
1.42595685899156e-232	1.82345159864513	0.248	0.061	6.68244736872354e-227	chr6-164108050-164109975	BAP1 pLOF
3.51365744409349e-232	-2.17962350171612	0.039	0.148	1.64660177436809e-226	chr2-176187407-176190137	BAP1 WT
7.19922646303165e-232	1.93244790624812	0.199	0.048	3.37376629814406e-226	chr5-168916036-168917463	BAP1 pLOF
2.90275528454496e-230	1.24690969185659	0.395	0.139	1.36031530624102e-224	chr1-180166925-180168461	BAP1 pLOF
6.02818413263818e-229	1.99816355254059	0.218	0.047	2.8249819018941e-223	chr3-134650393-134652068	BAP1 pLOF
2.31062964727243e-228	1.62602641177292	0.315	0.089	1.08282806097163e-222	chr5-132094157-132095875	BAP1 pLOF
4.69587361667138e-228	-0.715688711762326	0.356	0.427	2.20062255710709e-222	chr14-101760044-101762558	BAP1 WT
5.38636279406427e-228	-1.93696308326295	0.037	0.106	2.52420580981954e-222	chr6-77649835-77651205	BAP1 WT
7.58246587890273e-227	-1.70540499157293	0.051	0.149	3.55336340236431e-221	chr16-50878157-50880459	BAP1 WT
1.62690769435413e-226	1.39648567993629	0.354	0.128	7.62416125897483e-221	chr5-169090975-169092090	BAP1 pLOF
2.38059028845544e-226	2.99865247095648	0.135	0.015	1.11561364628858e-220	chrX-131762141-131764066	BAP1 pLOF
5.54749915107785e-226	2.78669868623647	0.115	0.016	2.59971897967046e-220	chr10-85124194-85125040	BAP1 pLOF
5.68630703580682e-226	2.93803148873267	0.12	0.014	2.66476837988312e-220	chr1-106879158-106880729	BAP1 pLOF
2.61754246845743e-225	2.96578059634089	0.132	0.015	1.22665630945074e-219	chr6-43328076-43329216	BAP1 pLOF
3.56732466282692e-225	2.18258617396377	0.207	0.039	1.67175178941592e-219	chr13-113862215-113864863	BAP1 pLOF
1.05441601443116e-224	1.97889806405836	0.198	0.044	4.94129922426862e-219	chr2-232890656-232891923	BAP1 pLOF
3.41256907186065e-224	2.81945822711259	0.139	0.017	1.59922883157698e-218	chr19-16341750-16343474	BAP1 pLOF
1.22172698453716e-223	2.20552667985266	0.2	0.038	5.72536695036665e-218	chr15-27668290-27670186	BAP1 pLOF
3.46826592613269e-223	1.97845972253362	0.188	0.042	1.62532999269763e-217	chr21-37194818-37195963	BAP1 pLOF
3.59178005242176e-223	2.2616128887613	0.174	0.033	1.68321229418636e-217	chr5-154141228-154142336	BAP1 pLOF
4.07589866143732e-223	1.58833480897398	0.223	0.07	1.91008431381071e-217	chr5-119438257-119439945	BAP1 pLOF
5.82699781699055e-223	-2.61548610367623	0.03	0.129	2.73070015997847e-217	chr1-228457027-228459547	BAP1 WT
2.71445489549029e-222	-1.33247185163124	0.1	0.191	1.27207228321872e-216	chr10-89535148-89536541	BAP1 WT
3.11877930362278e-221	2.39489654470256	0.171	0.028	1.46155042627744e-215	chr5-157511230-157512316	BAP1 pLOF
1.24090833384476e-220	3.03249763947146	0.123	0.014	5.81525631581335e-215	chr11-92750505-92752142	BAP1 pLOF
4.44027675365015e-220	2.07363522051135	0.223	0.046	2.08084245478632e-214	chr1-85598656-85599483	BAP1 pLOF
8.46596864921642e-220	2.78600966888758	0.139	0.018	3.96739842211364e-214	chr13-28578751-28580076	BAP1 pLOF
1.13475531508706e-219	2.88474665718724	0.119	0.015	5.31779248553935e-214	chr15-63327703-63328408	BAP1 pLOF
1.27030728517931e-219	3.28245529846486	0.118	0.009	5.95302832746297e-214	chrX-131740590-131742288	BAP1 pLOF
2.19113998275403e-219	2.2869544876601	0.159	0.029	1.02683173897804e-213	chr16-15907543-15908753	BAP1 pLOF
1.25301742635972e-218	1.94032195414775	0.229	0.054	5.8720030349753e-213	chr13-110061656-110063932	BAP1 pLOF
7.71048507165526e-217	1.64165175943978	0.252	0.07	3.61335690864473e-211	chr6-142550806-142552038	BAP1 pLOF
1.75057474230401e-216	2.64128506974481	0.147	0.021	8.20370090911186e-211	chr21-44946882-44947459	BAP1 pLOF
6.59623231367138e-216	-1.01144732426122	0.191	0.324	3.09118575292351e-210	chr7-27141752-27144024	BAP1 WT
5.75957582280946e-215	1.83055295141437	0.252	0.06	2.69910425826737e-209	chr22-27107002-27108270	BAP1 pLOF
2.33501378478896e-214	1.11047737858702	0.412	0.163	1.09425517495186e-208	chr5-180352036-180354206	BAP1 pLOF
6.27603036366912e-214	1.40860611796373	0.341	0.111	2.9411298332959e-208	chr4-182142231-182145373	BAP1 pLOF
1.00776792936239e-213	2.47334205611331	0.163	0.027	4.72269276969165e-208	chr15-24434855-24436342	BAP1 pLOF
1.08106801096958e-213	2.1696309767444	0.205	0.04	5.06619820912662e-208	chr1-11989810-11991364	BAP1 pLOF
1.27387338264542e-213	2.81177198964316	0.125	0.015	5.96974009435742e-208	chrX-131752242-131753705	BAP1 pLOF
1.99086054784836e-213	-2.22200794595091	0.033	0.129	9.32974987677628e-208	chr18-13135969-13138858	BAP1 WT
2.85552961860596e-213	2.29649869258544	0.172	0.031	1.33818398963769e-207	chr11-64544872-64547151	BAP1 pLOF
4.32717130303083e-213	1.63296754283448	0.28	0.076	2.02783796056804e-207	chr1-221886266-221887595	BAP1 pLOF
5.53300821395472e-213	-1.85114693907426	0.049	0.142	2.59292810629739e-207	chr12-53049662-53050163	BAP1 WT
5.71800283790658e-213	-1.36448835947211	0.086	0.194	2.67962195192532e-207	chr10-23343259-23344837	BAP1 WT
1.18241828083405e-211	-1.45326896048938	0.089	0.208	5.54115496528981e-206	chr11-66311613-66313568	BAP1 WT
8.16717340469536e-211	1.58586310464933	0.252	0.074	3.82737430546898e-205	chr5-147403511-147404950	BAP1 pLOF
1.41540811812533e-209	1.525499476039	0.304	0.091	6.63301290988956e-204	chr5-133285293-133286125	BAP1 pLOF
1.69130008378342e-209	3.21274866997118	0.109	0.01	7.92592266963342e-204	chr18-34807172-34807755	BAP1 pLOF
3.09343369980471e-209	2.62799467652092	0.142	0.02	1.44967274130578e-203	chr18-59547000-59548216	BAP1 pLOF
1.29493051228407e-208	1.90380670531592	0.225	0.052	6.06841991041172e-203	chr16-14399128-14400702	BAP1 pLOF
1.3671706439781e-208	1.91275395781752	0.24	0.054	6.40695811716812e-203	chr6-14742811-14744344	BAP1 pLOF
4.78659841369836e-208	1.27805654189059	0.36	0.127	2.24313882801305e-202	chr1-54226949-54229879	BAP1 pLOF
3.21419883552326e-207	2.51446980512689	0.147	0.023	1.50626678609243e-201	chr21-24656765-24658458	BAP1 pLOF
4.16569426206206e-207	1.66552695804768	0.284	0.074	1.95216513633588e-201	chr5-133240300-133241619	BAP1 pLOF
6.22550095036659e-207	2.66771148526284	0.119	0.017	2.91745028486934e-201	chr7-120395381-120396037	BAP1 pLOF
2.37414502787296e-206	-1.55505659916388	0.076	0.18	1.11259321026708e-200	chr1-110962747-110964583	BAP1 WT
3.19455009864995e-206	2.4045339163923	0.162	0.026	1.49705881818023e-200	chr16-84810364-84811335	BAP1 pLOF
3.42148524985427e-206	1.89712237076504	0.202	0.048	1.60340721115396e-200	chr18-76130356-76132121	BAP1 pLOF
6.01934365338747e-206	2.2623475443478	0.194	0.035	2.82083899694332e-200	chr1-27883914-27885925	BAP1 pLOF
7.14067363896933e-206	-0.926172330025471	0.195	0.274	3.34632674675656e-200	chr14-104735235-104736700	BAP1 WT
2.797961729233e-205	1.83389247086074	0.223	0.054	1.31120600720873e-199	chr12-107384670-107386130	BAP1 pLOF
1.48492806074899e-204	1.60070609956624	0.288	0.082	6.95880352180739e-199	chr18-58690292-58692444	BAP1 pLOF
2.28744010435332e-204	-2.22119842837039	0.026	0.104	1.07196076866299e-198	chr5-179059774-179061668	BAP1 WT
4.45410857613593e-204	1.57874490323173	0.267	0.08	2.08732444792601e-198	chr8-125555995-125557954	BAP1 pLOF
1.89902954903202e-203	-2.20736203085098	0.028	0.109	8.89940318533326e-198	chr16-4010152-4011848	BAP1 WT
1.9622250604809e-203	2.48419204607497	0.156	0.025	9.19555567868106e-198	chr20-38180779-38181912	BAP1 pLOF
2.92225237419007e-203	1.37408574010877	0.322	0.108	1.36945220786432e-197	chr11-8233258-8235249	BAP1 pLOF
1.44840816717757e-202	3.14249238502537	0.116	0.012	6.78766070976259e-197	chr6-36014877-36016146	BAP1 pLOF
1.89741401677534e-202	2.90560580593908	0.113	0.013	8.89183233267413e-197	chr10-111101887-111102772	BAP1 pLOF
6.51529316356692e-202	-0.923952269653707	0.204	0.298	3.0532553199492e-196	chr5-52786828-52788882	BAP1 WT
1.88377893308367e-201	1.83565367891883	0.23	0.056	8.82793437632066e-196	chr1-179550545-179552581	BAP1 pLOF
3.44312531774315e-201	1.54708540334166	0.288	0.083	1.61354837452866e-195	chr13-40235816-40237033	BAP1 pLOF
1.53861711162917e-200	2.88122542960467	0.131	0.016	7.21040598405667e-195	chr1-4847528-4848961	BAP1 pLOF
3.81387637937404e-200	3.04548067872036	0.114	0.012	1.78729307378968e-194	chr15-57312350-57312788	BAP1 pLOF
8.61826487043399e-200	-1.15927062065273	0.132	0.237	4.03876884796661e-194	chr19-18416449-18417896	BAP1 WT
1.94118418101894e-199	1.81568427582075	0.208	0.052	9.09695201566723e-194	chr6-15036305-15037678	BAP1 pLOF
2.40952328645148e-199	2.47388764528847	0.163	0.024	1.12917248820647e-193	chrX-25011798-25013846	BAP1 pLOF
3.51009285040301e-199	2.50880681199801	0.157	0.023	1.64493130239151e-193	chr1-217244543-217245661	BAP1 pLOF
5.14134306934377e-199	2.15869052921153	0.191	0.036	2.4093824612435e-193	chr10-88243167-88244611	BAP1 pLOF
7.68802170792648e-199	2.62814964048601	0.138	0.02	3.60282992496388e-193	chr1-221823305-221824670	BAP1 pLOF
1.70350950236547e-198	-0.826825653525734	0.219	0.359	7.98313954584029e-193	chr9-120868056-120869469	BAP1 WT
2.44345562093126e-198	2.69808814857044	0.137	0.018	1.14507416418139e-192	chr1-154809821-154810473	BAP1 pLOF
5.78080978550844e-198	-1.93287354161406	0.037	0.12	2.70905510897303e-192	chr1-52842369-52844322	BAP1 WT
8.17141545882377e-197	-1.59703959673371	0.067	0.168	3.82936225505313e-191	chr2-218780867-218783155	BAP1 WT
9.09578294543613e-197	2.17246584500935	0.173	0.033	4.26254766593679e-191	chr1-26045083-26046364	BAP1 pLOF
1.44142806924268e-196	-1.57032181442862	0.058	0.136	6.75494994661129e-191	chr18-13470364-13473069	BAP1 WT
2.26039891729016e-196	2.24966610618296	0.179	0.033	1.05928848421077e-190	chr4-26160554-26163000	BAP1 pLOF
1.45974908420225e-195	-1.57381692949429	0.063	0.147	6.84080753580616e-190	chr11-13962232-13964959	BAP1 WT
7.99560404922365e-195	2.14986910782197	0.182	0.037	3.74697192998363e-189	chr5-157463356-157464773	BAP1 pLOF
1.98804432240504e-194	3.15616645939032	0.101	0.01	9.31655222764349e-189	chr5-133708026-133708743	BAP1 pLOF
1.03497280120939e-193	2.51138602379121	0.142	0.021	4.85018268857953e-188	chr1-233730809-233732050	BAP1 pLOF
1.15461043015996e-193	2.73888490872885	0.129	0.017	5.41083931275431e-188	chr3-115911970-115913511	BAP1 pLOF
5.35097490563741e-193	-2.67347974258917	0.024	0.115	2.50762201905395e-187	chr5-93582740-93583218	BAP1 WT
1.9387599076692e-192	1.18977314831029	0.33	0.129	9.08559116771108e-187	chr20-16348973-16351081	BAP1 pLOF
4.46647789546563e-192	1.65551969437317	0.235	0.064	2.09312106967416e-186	chr1-234699505-234700722	BAP1 pLOF
6.53367867558588e-192	3.28965692803629	0.106	0.009	3.06187130406113e-186	chr15-43876979-43877897	BAP1 pLOF
1.69831676949962e-191	2.69400733240832	0.121	0.016	7.95880489373839e-186	chr2-60054414-60055390	BAP1 pLOF
5.220186366783e-191	2.25033630344126	0.174	0.032	2.44633071687915e-185	chr4-85724901-85726895	BAP1 pLOF
6.80153503863209e-191	2.95130059497116	0.106	0.012	3.18739656361912e-185	chr1-223109471-223110118	BAP1 pLOF
1.13508564775223e-190	2.43017763807313	0.15	0.024	5.3193405202048e-185	chr8-33741243-33741801	BAP1 pLOF
1.64904125893039e-190	2.68996835997717	0.12	0.017	7.72788556131289e-185	chr2-235989316-235990746	BAP1 pLOF
4.10896373022804e-190	-1.19558150257688	0.086	0.195	1.92557956393304e-184	chr19-19119362-19121708	BAP1 WT
6.79258722654622e-190	2.32611958957517	0.159	0.027	3.18320335938913e-184	chr13-99374538-99376539	BAP1 pLOF
2.3489174881492e-189	2.1921657852592	0.194	0.037	1.10077085355387e-183	chr3-140725083-140725843	BAP1 pLOF
3.02113498794096e-189	2.16699632712676	0.189	0.036	1.41579146826378e-183	chr6-29827336-29829122	BAP1 pLOF
3.36293673118727e-189	-0.715924661835639	0.295	0.351	1.57596967739956e-183	chr11-118688938-118690994	BAP1 WT
3.36608268792751e-189	-2.39194425001768	0.027	0.113	1.57744396396078e-183	chr3-195726836-195728990	BAP1 WT
6.62247949870831e-189	3.03743940543015	0.109	0.012	3.10348594500018e-183	chr12-20309431-20310086	BAP1 pLOF
9.12069514303158e-189	3.14286104797576	0.108	0.011	4.27422224418375e-183	chr5-171745445-171745921	BAP1 pLOF
4.15406802966669e-188	1.44430665513063	0.327	0.105	1.94671674667467e-182	chr15-70195298-70197235	BAP1 pLOF
5.48813632779849e-188	2.36953529590605	0.16	0.027	2.57189983915988e-182	chr1-213457031-213458227	BAP1 pLOF
7.66438384902487e-188	-1.7469830325766	0.047	0.125	3.59175253878468e-182	chr9-133238069-133239847	BAP1 WT
1.49865408363031e-187	-2.53651964458549	0.017	0.105	7.0231276455759e-182	chr12-124833553-124834094	BAP1 WT
2.07335246931185e-187	2.03886359687101	0.181	0.039	9.71633094341142e-182	chr11-35280758-35283165	BAP1 pLOF
2.55248358221802e-187	2.52370070108879	0.148	0.022	1.19616782865125e-181	chr1-41013356-41014481	BAP1 pLOF
5.80484898417217e-187	2.16238797861899	0.137	0.027	2.72032057460362e-181	chr11-132429863-132431479	BAP1 pLOF
7.58585640767215e-187	3.01513282862601	0.111	0.012	3.55495230247099e-181	chr16-83578061-83578636	BAP1 pLOF
8.01190154437543e-187	2.35158006246604	0.166	0.028	3.75460940883911e-181	chr1-154741259-154742446	BAP1 pLOF
1.06509726691462e-186	-1.23644140025543	0.102	0.19	4.99135467096931e-181	chr7-87599837-87601197	BAP1 WT
1.42104081597921e-186	-0.609428168041853	0.356	0.416	6.65940936551519e-181	chr14-20342175-20344358	BAP1 WT
2.54553421909152e-186	1.98002305307898	0.205	0.044	1.19291115555864e-180	chr1-55442584-55444168	BAP1 pLOF
7.86498186976947e-186	2.40993293730206	0.15	0.025	3.6857585886482e-180	chr3-106332667-106333365	BAP1 pLOF
9.02420351834701e-186	1.76736038729101	0.232	0.061	4.22900347059944e-180	chr2-133836044-133838159	BAP1 pLOF
1.47946458297067e-185	1.84814341844299	0.196	0.048	6.9332000805296e-180	chr1-39957253-39957923	BAP1 pLOF
5.57935328880956e-185	1.97438939199959	0.18	0.039	2.61464675238154e-179	chr11-19670097-19670876	BAP1 pLOF
9.73273713632929e-185	2.06862088922848	0.196	0.04	4.56104287146086e-179	chr22-43829985-43830848	BAP1 pLOF
1.84624418902606e-184	1.86763169852493	0.245	0.057	8.65203568059094e-179	chr1-227947446-227948546	BAP1 pLOF
1.16335020132608e-183	1.64813640400088	0.207	0.057	5.45179641497238e-178	chr10-78774691-78775684	BAP1 pLOF
4.25779037374809e-183	2.83875984694423	0.12	0.015	1.99532404505919e-177	chr10-71779948-71780600	BAP1 pLOF
6.84297755695792e-183	1.34588840654627	0.299	0.103	3.20681772953963e-177	chr8-95799882-95802735	BAP1 pLOF
2.13117159487427e-182	2.64811066028058	0.132	0.018	9.98728813334336e-177	chr1-67584733-67585386	BAP1 pLOF
3.59389836000326e-182	-1.62850202529147	0.066	0.161	1.68420499454997e-176	chr16-46394185-46394977	BAP1 WT
4.60024737144146e-182	2.44245271151045	0.164	0.027	2.15580932543124e-176	chr18-36210807-36212174	BAP1 pLOF
8.00554594989266e-182	2.87504817398686	0.118	0.014	3.75163099295225e-176	chr18-54004493-54005388	BAP1 pLOF
1.05368093402019e-181	2.1543577552924	0.185	0.036	4.9378544242895e-176	chr8-7389177-7390324	BAP1 pLOF
1.51140669361266e-181	1.80857396283662	0.211	0.053	7.08289007421009e-176	chr15-27222105-27222932	BAP1 pLOF
5.90934983228434e-181	-1.60835555297254	0.044	0.108	2.76929270255358e-175	chr10-72242440-72243117	BAP1 WT
6.91260707341952e-181	1.97272121521844	0.193	0.042	3.23944814020952e-175	chr5-150177914-150178648	BAP1 pLOF
9.25866807398859e-181	-2.06449790287674	0.031	0.103	4.3388803608452e-175	chr5-54533374-54534798	BAP1 WT
1.98101013008631e-180	-0.662657107495562	0.332	0.392	9.28358796252218e-175	chr11-111926037-111927634	BAP1 WT
2.3158521075337e-180	2.07106228070972	0.19	0.039	1.08527545730141e-174	chr5-175654625-175655228	BAP1 pLOF
5.40791664516739e-180	2.12793268492352	0.166	0.032	2.53430656950815e-174	chr18-75922516-75924163	BAP1 pLOF
8.57227611293227e-180	1.34151351841763	0.307	0.102	4.01721718252733e-174	chr1-39798558-39800164	BAP1 pLOF
1.2342145748536e-179	-0.602949930128726	0.364	0.422	5.78388741999066e-174	chr11-118434316-118438951	BAP1 WT
1.75559984695504e-179	1.00822852275964	0.453	0.19	8.22725000678694e-174	chr5-150618219-150620063	BAP1 pLOF
3.38062217206623e-179	2.98901144248321	0.112	0.012	1.58425758787323e-173	chr1-154716690-154717161	BAP1 pLOF
